Name,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR,Bowler
RG Sharma,0,0.2,0,0,0.2,0,0.6,0,,23,5,460,AN Ahmed
RG Sharma,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,caught,5,3,166.66,D Wiese
RG Sharma,0,1,0,0,0,0,0,0,,2,2,100,YS Chahal
KA Pollard,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,D Wiese
KA Pollard,0,1,0,0,0,0,0,0,,1,1,100,YS Chahal
AT Rayudu,1,0,0,0,0,0,0,0,caught,0,1,0,D Wiese
Harbhajan Singh,1,0,0,0,0,0,0,0,,0,1,0,AN Ahmed
HH Pandya,0.2,0.2,0.2,0,0,0,0.4,0,,15,5,300,AN Ahmed
HH Pandya,0,1,0,0,0,0,0,0,,1,1,100,D Wiese
CH Gayle,0.8333333333,0.1666666667,0,0,0,0,0,0,,1,6,16.66,MJ McClenaghan
CH Gayle,0.7777777778,0.2222222222,0,0,0,0,0,0,,2,9,22.22,SL Malinga
CH Gayle,0.5,0.5,0,0,0,0,0,0,bowled,2,4,50,Harbhajan Singh
CH Gayle,0.2,0.6,0.2,0,0,0,0,0,,5,5,100,JJ Bumrah
MS Bisla,0.7142857143,0,0,0,0.2857142857,0,0,0,,8,7,114.28,MJ McClenaghan
MS Bisla,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,SL Malinga
MS Bisla,0.6666666667,0,0,0,0.1666666667,0,0.1666666667,0,bowled,10,6,166.66,Harbhajan Singh
V Kohli,1,0,0,0,0,0,0,0,caught,0,2,0,MJ McClenaghan
V Kohli,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,0,,9,7,128.57,Harbhajan Singh
V Kohli,0.4285714286,0.2857142857,0.1428571429,0,0.1428571429,0,0,0,,8,7,114.28,JJ Bumrah
V Kohli,0.5,0.5,0,0,0,0,0,0,,1,2,50,HH Pandya
KD Karthik,0,1,0,0,0,0,0,0,,1,1,100,MJ McClenaghan
KD Karthik,1,0,0,0,0,0,0,0,caught,0,1,0,SL Malinga
KD Karthik,0,1,0,0,0,0,0,0,,1,1,100,Harbhajan Singh
KD Karthik,0.25,0.25,0.25,0,0.125,0,0.125,0,,16,8,200,HH Pandya
AB de Villiers,0,0,0,0,0.6666666667,0,0.3333333333,0,,14,3,466.66,MJ McClenaghan
AB de Villiers,0,0,0.2,0,0.4,0,0.4,0,,22,5,440,SL Malinga
AB de Villiers,1,0,0,0,0,0,0,0,caught,0,1,0,JJ Bumrah
AB de Villiers,0,0.5,0,0,0.5,0,0,0,,5,2,250,HH Pandya
RR Rossouw,1,0,0,0,0,0,0,0,bowled,0,1,0,Harbhajan Singh
D Wiese,0.2,0.2,0,0,0.6,0,0,0,,13,5,260,MJ McClenaghan
D Wiese,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,SL Malinga
D Wiese,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,Harbhajan Singh
D Wiese,0,0.6666666667,0,0,0,0,0.3333333333,0,,8,3,266.66,JJ Bumrah
D Wiese,0,0.5,0,0,0.25,0,0.25,0,,12,4,300,HH Pandya
D Wiese,0.2,0.4,0.2,0,0.2,0,0,0,,8,5,160,KA Pollard
Iqbal Abdulla,0.5,0.5,0,0,0,0,0,0,,1,2,50,MJ McClenaghan
Iqbal Abdulla,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,SL Malinga
Iqbal Abdulla,0.5,0.125,0,0,0.375,0,0,0,,13,8,162.5,JJ Bumrah
Iqbal Abdulla,0.5,0.5,0,0,0,0,0,0,,1,2,50,HH Pandya
AN Ahmed,0,1,0,0,0,0,0,0,,1,1,100,KA Pollard
MA Agarwal,0.8333333333,0.1666666667,0,0,0,0,0,0,,1,6,16.66,UT Yadav
MA Agarwal,1,0,0,0,0,0,0,0,caught,0,2,0,M Morkel
SS Iyer,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,UT Yadav
SS Iyer,0.5,0.125,0.125,0,0.25,0,0,0,,11,8,137.5,M Morkel
SS Iyer,0.375,0.375,0,0,0.125,0,0.125,0,,13,8,162.5,AD Russell
SS Iyer,0.2,0.6,0.2,0,0,0,0,0,bowled,5,5,100,PP Chawla
JP Duminy,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,UT Yadav
JP Duminy,1,0,0,0,0,0,0,0,,0,2,0,M Morkel
JP Duminy,1,0,0,0,0,0,0,0,bowled,0,3,0,SP Narine
MK Tiwary,0.5714285714,0.1428571429,0,0,0.2857142857,0,0,0,caught,9,7,128.57,M Morkel
MK Tiwary,0.5,0.3333333333,0,0,0.1666666667,0,0,0,,6,6,100,SP Narine
MK Tiwary,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,AD Russell
MK Tiwary,0.4285714286,0.5714285714,0,0,0,0,0,0,,4,7,57.14,PP Chawla
MK Tiwary,0,0.75,0,0,0.25,0,0,0,,7,4,175,YK Pathan
Yuvraj Singh,0.5,0.25,0,0,0,0,0.25,0,,7,4,175,M Morkel
Yuvraj Singh,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,SP Narine
Yuvraj Singh,0.5,0.3,0,0,0.2,0,0,0,stumped,11,10,110,PP Chawla
Yuvraj Singh,0,1,0,0,0,0,0,0,,2,2,100,YK Pathan
AD Mathews,0.4285714286,0.5714285714,0,0,0,0,0,0,caught,4,7,57.14,UT Yadav
AD Mathews,0,1,0,0,0,0,0,0,,1,1,100,M Morkel
AD Mathews,0,0.3333333333,0.1666666667,0,0.1666666667,0,0.3333333333,0,,20,6,333.33,SP Narine
AD Mathews,0.8,0.2,0,0,0,0,0,0,,1,5,20,AD Russell
AD Mathews,0,1,0,0,0,0,0,0,,2,2,100,PP Chawla
KM Jadhav,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,UT Yadav
KM Jadhav,0.6,0,0,0,0.2,0,0.2,0,,10,5,200,SP Narine
KM Jadhav,0,1,0,0,0,0,0,0,,1,1,100,AD Russell
NM Coulter-Nile,0,1,0,0,0,0,0,0,,1,1,100,UT Yadav
NM Coulter-Nile,0,1,0,0,0,0,0,0,,1,1,100,SP Narine
A Mishra,0,1,0,0,0,0,0,0,,1,1,100,UT Yadav
RV Uthappa,0.5,0.25,0,0,0.25,0,0,0,caught,5,4,125,DJ Muthuswami
RV Uthappa,0.5,0.375,0,0,0.125,0,0,0,,7,8,87.5,NM Coulter-Nile
RV Uthappa,0,1,0,0,0,0,0,0,,1,1,100,AD Mathews
G Gambhir,0.6363636364,0.0909090909,0,0,0.2727272727,0,0,0,,13,11,118.18,DJ Muthuswami
G Gambhir,0.1666666667,0.8333333333,0,0,0,0,0,0,,5,6,83.33,NM Coulter-Nile
G Gambhir,0.1538461538,0.4615384615,0,0,0.3846153846,0,0,0,,26,13,200,AD Mathews
G Gambhir,0.3333333333,0.6666666667,0,0,0,0,0,0,bowled,8,12,66.66,Imran Tahir
G Gambhir,0,1,0,0,0,0,0,0,,1,1,100,JP Duminy
G Gambhir,0,0.8333333333,0.1666666667,0,0,0,0,0,,7,6,116.66,A Mishra
MK Pandey,1,0,0,0,0,0,0,0,caught,0,3,0,DJ Muthuswami
SA Yadav,0.5,0.25,0,0,0.25,0,0,0,caught,5,4,125,NM Coulter-Nile
SA Yadav,0,1,0,0,0,0,0,0,,2,2,100,AD Mathews
SA Yadav,0,0.8,0,0,0.2,0,0,0,,8,5,160,Imran Tahir
SA Yadav,0.4,0.2,0.2,0,0,0,0.2,0,,9,5,180,JP Duminy
YK Pathan,0.5,0,0,0,0.5,0,0,0,,12,6,200,NM Coulter-Nile
YK Pathan,0,1,0,0,0,0,0,0,,2,2,100,AD Mathews
YK Pathan,0.1666666667,0.5,0,0,0.1666666667,0,0.1666666667,0,,13,6,216.66,Imran Tahir
YK Pathan,0.5,0.25,0.0833333333,0,0.1666666667,0,0,0,,13,12,108.33,A Mishra
RN ten Doeschate,0,1,0,0,0,0,0,0,,1,1,100,Imran Tahir
RN ten Doeschate,0,0,1,0,0,0,0,0,,2,1,200,A Mishra
AM Rahane,0.25,0.375,0.25,0,0.125,0,0,0,,11,8,137.5,Sandeep Sharma
AM Rahane,0.3333333333,0.5555555556,0,0,0,0,0.1111111111,0,,11,9,122.22,Anureet Singh
AM Rahane,0.3846153846,0.2307692308,0,0,0.3846153846,0,0,0,caught,23,13,176.92,MG Johnson
AM Rahane,0.2666666667,0.5333333333,0.2,0,0,0,0,0,,14,15,93.33,AR Patel
AM Rahane,0.1428571429,0.4285714286,0.2857142857,0,0,0,0.1428571429,0,,13,7,185.71,Shivam Sharma
AM Rahane,0,1,0,0,0,0,0,0,,2,2,100,GJ Maxwell
SR Watson,0.8,0.2,0,0,0,0,0,0,,2,10,20,Sandeep Sharma
SR Watson,0.375,0.25,0,0.125,0.25,0,0,0,,13,8,162.5,Anureet Singh
SR Watson,0.5714285714,0.4285714286,0,0,0,0,0,0,,3,7,42.85,MG Johnson
SR Watson,0.3333333333,0.5,0,0,0,0,0.1666666667,0,stumped,9,6,150,AR Patel
SR Watson,0,0,0,0,0.75,0,0.25,0,,18,4,450,Shivam Sharma
DJ Hooda,0,1,0,0,0,0,0,0,,1,1,100,Anureet Singh
DJ Hooda,0,1,0,0,0,0,0,0,,1,1,100,AR Patel
DJ Hooda,0.6666666667,0,0,0,0.3333333333,0,0,0,bowled,4,3,133.33,Shivam Sharma
DJ Hooda,0.25,0.25,0,0,0,0,0.5,0,,13,4,325,GJ Maxwell
SPD Smith,1,0,0,0,0,0,0,0,caught,0,1,0,AR Patel
KK Nair,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,Sandeep Sharma
KK Nair,1,0,0,0,0,0,0,0,caught,0,1,0,Anureet Singh
KK Nair,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,MG Johnson
KK Nair,0,0,0,0,1,0,0,0,,4,1,400,AR Patel
KK Nair,0,0.25,0.5,0,0.25,0,0,0,,9,4,225,Shivam Sharma
JP Faulkner,1,0,0,0,0,0,0,0,caught,0,1,0,Sandeep Sharma
JP Faulkner,0.5,0.5,0,0,0,0,0,0,,1,2,50,MG Johnson
STR Binny,0,1,0,0,0,0,0,0,,1,1,100,Sandeep Sharma
STR Binny,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,,11,3,366.66,Anureet Singh
SV Samson,0,0.5,0,0,0.5,0,0,0,,5,2,250,Anureet Singh
M Vijay,0.7142857143,0,0.1428571429,0,0,0,0.1428571429,0,,8,7,114.28,CH Morris
M Vijay,0.8,0,0,0,0,0,0.2,0,,6,5,120,STR Binny
M Vijay,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,,3,3,100,JP Faulkner
M Vijay,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,PV Tambe
V Sehwag,0.75,0.25,0,0,0,0,0,0,,1,4,25,STR Binny
SE Marsh,0.8,0.2,0,0,0,0,0,0,,1,5,20,CH Morris
SE Marsh,0.3333333333,0,0.3333333333,0,0.3333333333,0,0,0,,6,3,200,STR Binny
SE Marsh,0.2,0.4,0.2,0,0.2,0,0,0,,8,5,160,JP Faulkner
SE Marsh,0.4285714286,0.2857142857,0,0.1428571429,0.1428571429,0,0,0,caught,9,7,128.57,PV Tambe
SE Marsh,0.2142857143,0.2857142857,0.2142857143,0,0.1428571429,0,0.1428571429,0,,30,14,214.28,R Tewatia
SE Marsh,0,0.75,0,0,0,0,0.25,0,,9,4,225,DJ Hooda
SE Marsh,0,1,0,0,0,0,0,0,,2,2,100,SR Watson
GJ Maxwell,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,PV Tambe
GJ Maxwell,1,0,0,0,0,0,0,0,caught,0,3,0,R Tewatia
DA Miller,0,1,0,0,0,0,0,0,,1,1,100,CH Morris
DA Miller,0.75,0,0,0,0,0,0.25,0,,12,8,150,JP Faulkner
DA Miller,0,0.75,0.25,0,0,0,0,0,,5,4,125,PV Tambe
DA Miller,0,1,0,0,0,0,0,0,,1,1,100,R Tewatia
DA Miller,0.25,0.3333333333,0.1666666667,0,0.0833333333,0,0.1666666667,0,caught,24,12,200,DJ Hooda
DA Miller,0,0.25,0.5,0,0,0,0.25,0,,11,4,275,SR Watson
WP Saha,0.2,0.2,0,0,0.6,0,0,0,bowled,13,5,260,CH Morris
WP Saha,0,0.5,0,0,0.5,0,0,0,,5,2,250,JP Faulkner
WP Saha,0,1,0,0,0,0,0,0,,1,1,100,PV Tambe
AR Patel,0,1,0,0,0,0,0,0,,2,2,100,CH Morris
AR Patel,0,0,0.6666666667,0,0.3333333333,0,0,0,,8,3,266.66,JP Faulkner
AR Patel,0,1,0,0,0,0,0,0,,2,2,100,DJ Hooda
MG Johnson,0,0.5,0.25,0,0.25,0,0,0,,8,4,200,CH Morris
MG Johnson,0,0.3333333333,0.6666666667,0,0,0,0,0,,5,3,166.66,JP Faulkner
S Dhawan,0.3,0.7,0,0,0,0,0,0,,7,10,70,J Botha
S Dhawan,0.3636363636,0.5454545455,0,0,0.0909090909,0,0,0,,10,11,90.9,M Morkel
S Dhawan,0.2857142857,0.2857142857,0.1428571429,0.1428571429,0.1428571429,0,0,0,,11,7,157.14,SP Narine
S Dhawan,0.2,0.8,0,0,0,0,0,0,,4,5,80,YK Pathan
S Dhawan,0.1666666667,0.6666666667,0,0,0.1666666667,0,0,0,,8,6,133.33,UT Yadav
S Dhawan,0,0.5,0.25,0,0,0,0.25,0,,10,4,250,PP Chawla
S Dhawan,0.6666666667,0,0,0,0.3333333333,0,0,0,caught,4,3,133.33,AD Russell
DA Warner,0.4285714286,0.2857142857,0.0714285714,0,0.2142857143,0,0,0,,18,14,128.57,J Botha
DA Warner,0.25,0.375,0,0,0.375,0,0,0,caught,15,8,187.5,M Morkel
DA Warner,0.4375,0.125,0.25,0,0.0625,0,0.125,0,,26,16,162.5,SP Narine
DA Warner,0.1428571429,0.5714285714,0,0,0.1428571429,0,0.1428571429,0,,14,7,200,YK Pathan
DA Warner,0.25,0.375,0.25,0,0,0,0.125,0,,13,8,162.5,UT Yadav
DA Warner,0,0.5,0,0,0.5,0,0,0,,5,2,250,PP Chawla
RS Bopara,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,M Morkel
RS Bopara,0,1,0,0,0,0,0,0,,1,1,100,SP Narine
NV Ojha,0,0.5,0,0,0.5,0,0,0,,5,2,250,M Morkel
NV Ojha,0.5,0.1666666667,0,0,0,0,0.3333333333,0,bowled,13,6,216.66,UT Yadav
MC Henriques,0,0.5,0,0,0.5,0,0,0,,5,2,250,UT Yadav
MC Henriques,0.6666666667,0,0.3333333333,0,0,0,0,0,,2,3,66.66,AD Russell
KL Rahul,1,0,0,0,0,0,0,0,,0,3,0,UT Yadav
RV Uthappa,0.2857142857,0.4285714286,0.1428571429,0,0,0,0.1428571429,0,,11,7,157.14,DW Steyn
RV Uthappa,0,0.75,0,0,0.25,0,0,0,,7,4,175,B Kumar
RV Uthappa,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,,11,3,366.66,P Kumar
RV Uthappa,0.4,0.4,0.2,0,0,0,0,0,,4,5,80,KV Sharma
RV Uthappa,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,MC Henriques
G Gambhir,0.6,0.4,0,0,0,0,0,0,,2,5,40,DW Steyn
G Gambhir,0,1,0,0,0,0,0,0,,2,2,100,B Kumar
G Gambhir,1,0,0,0,0,0,0,0,bowled,0,1,0,P Kumar
MK Pandey,0.2,0.4,0,0,0.4,0,0,0,,10,5,200,DW Steyn
MK Pandey,0,0.8333333333,0,0,0.1666666667,0,0,0,,9,6,150,B Kumar
MK Pandey,0.6,0.2,0.2,0,0,0,0,0,,3,5,60,P Kumar
MK Pandey,0,1,0,0,0,0,0,0,,1,1,100,KV Sharma
MK Pandey,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,,7,3,233.33,MC Henriques
MK Pandey,0.5,0.5,0,0,0,0,0,0,,1,2,50,Bipul Sharma
MK Pandey,0,1,0,0,0,0,0,0,,2,2,100,RS Bopara
AD Russell,0,1,0,0,0,0,0,0,,1,1,100,DW Steyn
AD Russell,1,0,0,0,0,0,0,0,,0,1,0,MC Henriques
AD Russell,0.25,0.25,0,0,0,0,0.5,0,,13,4,325,Bipul Sharma
AD Russell,0.5,0.25,0,0,0.25,0,0,0,caught,5,4,125,RS Bopara
YK Pathan,0.5,0.5,0,0,0,0,0,0,caught,2,4,50,B Kumar
YK Pathan,0.3333333333,0,0.6666666667,0,0,0,0,0,,4,3,133.33,P Kumar
SA Yadav,0,1,0,0,0,0,0,0,,2,2,100,B Kumar
RG Sharma,0.3571428571,0.1428571429,0,0,0.4285714286,0,0.0714285714,0,,32,14,228.57,UT Yadav
RG Sharma,0.5,0.5,0,0,0,0,0,0,,3,6,50,M Morkel
RG Sharma,0.3333333333,0.3333333333,0,0,0.25,0,0.0833333333,0,,22,12,183.33,Shakib Al Hasan
RG Sharma,0.4444444444,0.3333333333,0,0,0.1666666667,0,0.0555555556,0,,24,18,133.33,SP Narine
RG Sharma,0.25,0.625,0,0,0,0,0.125,0,,11,8,137.5,AD Russell
RG Sharma,0.2857142857,0.5714285714,0.1428571429,0,0,0,0,0,,6,7,85.71,PP Chawla
AJ Finch,0.5,0.5,0,0,0,0,0,0,,1,2,50,UT Yadav
AJ Finch,0.6666666667,0,0,0,0.3333333333,0,0,0,caught,4,3,133.33,M Morkel
AP Tare,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,M Morkel
AP Tare,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,Shakib Al Hasan
AT Rayudu,1,0,0,0,0,0,0,0,caught,0,2,0,M Morkel
CJ Anderson,0,0.5,0.5,0,0,0,0,0,,3,2,150,UT Yadav
CJ Anderson,0.7777777778,0.1111111111,0,0,0.1111111111,0,0,0,,5,9,55.55,M Morkel
CJ Anderson,0.1111111111,0.3333333333,0.2222222222,0,0.1111111111,0,0.2222222222,0,,23,9,255.55,Shakib Al Hasan
CJ Anderson,0.3333333333,0.6666666667,0,0,0,0,0,0,,4,6,66.66,SP Narine
CJ Anderson,0.5,0.4,0,0,0,0,0.1,0,,10,10,100,AD Russell
CJ Anderson,0.2,0.4,0,0,0.4,0,0,0,,10,5,200,PP Chawla
RV Uthappa,0.8,0.2,0,0,0,0,0,0,,1,5,20,SL Malinga
RV Uthappa,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,R Vinay Kumar
RV Uthappa,0.5,0.25,0,0,0,0,0.25,0,caught,7,4,175,CJ Anderson
G Gambhir,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,SL Malinga
G Gambhir,0.7,0.2,0,0,0.1,0,0,0,,6,10,60,R Vinay Kumar
G Gambhir,0.5,0.5,0,0,0,0,0,0,,1,2,50,CJ Anderson
G Gambhir,0.6,0.2,0,0,0.2,0,0,0,caught,5,5,100,JJ Bumrah
G Gambhir,0.125,0.5,0.25,0,0,0,0.125,0,,14,8,175,PP Ojha
G Gambhir,0.1333333333,0.4,0.1333333333,0,0.3333333333,0,0,0,,30,15,200,Harbhajan Singh
MK Pandey,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,SL Malinga
MK Pandey,0,1,0,0,0,0,0,0,,1,1,100,R Vinay Kumar
MK Pandey,0.3333333333,0.1666666667,0.1666666667,0,0.1666666667,0,0.1666666667,0,,13,6,216.66,CJ Anderson
MK Pandey,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,JJ Bumrah
MK Pandey,0,0.75,0,0,0,0,0.25,0,,9,4,225,PP Ojha
MK Pandey,0.3333333333,0.6666666667,0,0,0,0,0,0,caught,4,6,66.66,Harbhajan Singh
SA Yadav,0.2,0.4,0.2,0,0,0,0.2,0,,10,5,200,SL Malinga
SA Yadav,0.2,0.4,0,0,0.2,0,0.2,0,,12,5,240,R Vinay Kumar
SA Yadav,0.2857142857,0.2857142857,0,0,0,0,0.4285714286,0,,20,7,285.71,JJ Bumrah
SA Yadav,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,Harbhajan Singh
YK Pathan,0.5714285714,0.2857142857,0,0,0.1428571429,0,0,0,,6,7,85.71,SL Malinga
YK Pathan,0.5,0.5,0,0,0,0,0,0,,1,2,50,R Vinay Kumar
YK Pathan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,,7,3,233.33,JJ Bumrah
DR Smith,0.75,0.25,0,0,0,0,0,0,,2,8,25,MA Starc
DR Smith,0.2857142857,0.2857142857,0.1428571429,0,0.1428571429,0,0.1428571429,0,,14,7,200,YS Chahal
DR Smith,0.5714285714,0.2857142857,0,0,0.1428571429,0,0,0,caught,6,7,85.71,HV Patel
DR Smith,0.4285714286,0.1428571429,0,0,0.1428571429,0,0.2857142857,0,,17,7,242.85,D Wiese
BB McCullum,0.6666666667,0,0,0,0.3333333333,0,0,0,,4,3,133.33,MA Starc
BB McCullum,1,0,0,0,0,0,0,0,caught,0,3,0,YS Chahal
SK Raina,1,0,0,0,0,0,0,0,,0,1,0,MA Starc
SK Raina,0.1666666667,0.1666666667,0,0,0.1666666667,0,0.5,0,caught,23,6,383.33,YS Chahal
SK Raina,0.6,0.2,0,0,0.2,0,0,0,,10,10,100,HV Patel
SK Raina,0.5,0.375,0,0,0,0,0.125,0,,9,8,112.5,D Wiese
SK Raina,0.1428571429,0.2857142857,0.1428571429,0,0.1428571429,0,0.2857142857,0,,20,7,285.71,Iqbal Abdulla
MS Dhoni,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,YS Chahal
MS Dhoni,0,0.5,0,0,0.5,0,0,0,,5,2,250,HV Patel
MS Dhoni,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,D Wiese
MS Dhoni,0.8,0.2,0,0,0,0,0,0,,1,5,20,Iqbal Abdulla
RA Jadeja,0.5,0.5,0,0,0,0,0,0,,1,2,50,YS Chahal
RA Jadeja,0.4,0.2,0.2,0,0.2,0,0,0,,7,5,140,HV Patel
RA Jadeja,1,0,0,0,0,0,0,0,caught,0,1,0,Iqbal Abdulla
F du Plessis,0,0.4,0,0.2,0.4,0,0,0,,13,5,260,MA Starc
F du Plessis,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,YS Chahal
F du Plessis,0,0.5,0,0,0,0,0.5,0,,7,2,350,D Wiese
F du Plessis,0.25,0.5,0,0,0.25,0,0,0,,12,8,150,Iqbal Abdulla
DJ Bravo,0,0.5,0,0,0.5,0,0,0,,5,2,250,MA Starc
DJ Bravo,1,0,0,0,0,0,0,0,caught,0,2,0,Iqbal Abdulla
R Ashwin,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,D Wiese
R Ashwin,0,1,0,0,0,0,0,0,,1,1,100,Iqbal Abdulla
MM Sharma,1,0,0,0,0,0,0,0,bowled,0,4,0,MA Starc
MM Sharma,0,1,0,0,0,0,0,0,,2,2,100,D Wiese
A Nehra,1,0,0,0,0,0,0,0,,0,1,0,MA Starc
MS Bisla,0.6666666667,0,0,0,0.3333333333,0,0,0,,8,6,133.33,IC Pandey
MS Bisla,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,2,6,33.33,A Nehra
MS Bisla,0,0,0,0.5,0.5,0,0,0,,7,2,350,MM Sharma
RR Rossouw,0.6,0.4,0,0,0,0,0,0,bowled,2,5,40,A Nehra
RR Rossouw,0.25,0,0.25,0,0.25,0,0.25,0,,12,4,300,MM Sharma
V Kohli,0.4285714286,0.5714285714,0,0,0,0,0,0,,4,7,57.14,IC Pandey
V Kohli,0.5714285714,0.2857142857,0.1428571429,0,0,0,0,0,caught,4,7,57.14,A Nehra
V Kohli,0.5,0.5,0,0,0,0,0,0,,3,6,50,MM Sharma
V Kohli,0.25,0.25,0,0,0.25,0,0.25,0,,11,4,275,R Ashwin
V Kohli,0.3076923077,0.4615384615,0.0769230769,0,0.0769230769,0,0.0769230769,0,,18,13,138.46,RA Jadeja
V Kohli,0.2,0.2,0.2,0,0.4,0,0,0,,11,5,220,DJ Bravo
KD Karthik,1,0,0,0,0,0,0,0,caught,0,2,0,IC Pandey
KD Karthik,0,1,0,0,0,0,0,0,,1,1,100,A Nehra
KD Karthik,0.5,0.3333333333,0.1666666667,0,0,0,0,0,,4,6,66.66,MM Sharma
KD Karthik,0,0.5,0,0,0.5,0,0,0,,5,2,250,R Ashwin
AB de Villiers,0.7142857143,0.1428571429,0,0,0,0,0.1428571429,0,,7,7,100,IC Pandey
AB de Villiers,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,,7,3,233.33,RA Jadeja
SN Khan,0,1,0,0,0,0,0,0,,2,2,100,IC Pandey
SN Khan,0.4,0.2,0.2,0,0,0,0.2,0,caught,9,5,180,RA Jadeja
D Wiese,0.75,0.25,0,0,0,0,0,0,,1,4,25,A Nehra
D Wiese,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,,7,3,233.33,MM Sharma
D Wiese,0,1,0,0,0,0,0,0,,3,3,100,RA Jadeja
D Wiese,0.5,0.3,0,0,0.2,0,0,0,caught,11,10,110,DJ Bravo
HV Patel,1,0,0,0,0,0,0,0,caught,0,1,0,A Nehra
MA Starc,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,MM Sharma
MA Starc,0,1,0,0,0,0,0,0,,3,3,100,DJ Bravo
MA Agarwal,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,MJ McClenaghan
SS Iyer,0.5454545455,0.0909090909,0,0,0.1818181818,0,0.1818181818,0,,21,11,190.9,MJ McClenaghan
SS Iyer,0.5454545455,0.2727272727,0.0909090909,0,0.0909090909,0,0,0,bowled,9,11,81.81,SL Malinga
SS Iyer,0.125,0.375,0.125,0,0.25,0,0.125,0,,19,8,237.5,JJ Bumrah
SS Iyer,0.2307692308,0.5384615385,0,0,0.0769230769,0,0.1538461538,0,,23,13,176.92,Harbhajan Singh
SS Iyer,0.5,0.375,0,0,0.125,0,0,0,,7,8,87.5,HH Pandya
SS Iyer,0.2,0.8,0,0,0,0,0,0,,4,5,80,KA Pollard
JP Duminy,0.8,0.2,0,0,0,0,0,0,,1,5,20,MJ McClenaghan
JP Duminy,0.5555555556,0.4444444444,0,0,0,0,0,0,,4,9,44.44,SL Malinga
JP Duminy,0.2142857143,0.3571428571,0.0714285714,0,0.0714285714,0,0.2857142857,0,,35,14,250,JJ Bumrah
JP Duminy,0.1818181818,0.6363636364,0.1818181818,0,0,0,0,0,,11,11,100,Harbhajan Singh
JP Duminy,0,0.75,0,0,0.25,0,0,0,,7,4,175,HH Pandya
JP Duminy,0,0.5714285714,0,0,0.1428571429,0,0.2857142857,0,,20,7,285.71,KA Pollard
AD Mathews,0.3333333333,0,0.3333333333,0,0.3333333333,0,0,0,caught,12,6,200,MJ McClenaghan
AD Mathews,0,0.5,0,0,0.5,0,0,0,,5,2,250,SL Malinga
Yuvraj Singh,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,SL Malinga
Yuvraj Singh,1,0,0,0,0,0,0,0,caught,0,1,0,JJ Bumrah
KM Jadhav,0,1,0,0,0,0,0,0,,1,1,100,JJ Bumrah
LMP Simmons,0.6666666667,0.1111111111,0,0,0.2222222222,0,0,0,,9,9,100,NM Coulter-Nile
LMP Simmons,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,DJ Muthuswami
LMP Simmons,0,0.5,0,0,0.5,0,0,0,,5,2,250,JP Duminy
PA Patel,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,NM Coulter-Nile
